brand,model,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,max_torque_rpm,selling_price
hyundai,elantra,2015,145000,Diesel,Individual,Manual,First Owner,22.7,1582.0,126.2,259.88,5.0,2750.0,900000
mahindra,xuv500,2018,40000,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,330.0,7.0,2800.0,1530000
maruti,baleno,2015,110000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,590000
maruti,wagon,2008,112000,LPG,Individual,Manual,Second Owner,13.0,1061.0,57.5,76.52,5.0,4500.0,170000
audi,a3,2017,70000,Diesel,Individual,Automatic,First Owner,20.38,1968.0,143.0,320.0,5.0,3000.0,2600000
maruti,ritz,2016,110000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190.0,5.0,2000.0,475000
hyundai,grand,2018,29000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,190.24,5.0,2250.0,700000
hyundai,santro,2002,120000,Petrol,Individual,Manual,Fourth & Above Owner,,,,,,,100000
mahindra,scorpio,2012,120000,Diesel,Individual,Automatic,Third Owner,11.79,2179.0,120.0,290.0,8.0,2800.0,440000
toyota,innova,2012,159000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,200.12,7.0,3400.0,725000
mahindra,bolero,2012,110000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,325000
maruti,alto,2010,75000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,170000
maruti,swift,2010,120000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,215000
honda,city,2010,110000,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0,4800.0,350000
chevrolet,spark,2009,80000,Petrol,Individual,Manual,Fourth & Above Owner,18.0,995.0,62.0,90.3,5.0,4200.0,80000
maruti,swift,2011,85000,Diesel,Individual,Manual,First Owner,,,,,,,280000
nissan,sunny,2014,71000,Diesel,Dealer,Manual,First Owner,21.64,1461.0,84.8,200.0,5.0,2000.0,335000
mahindra,xuv500,2011,108000,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330.0,7.0,2800.0,475000
renault,duster,2015,75000,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.8,200.0,5.0,1750.0,484999
maruti,ciaz,2018,22000,Petrol,Individual,Manual,Second Owner,21.56,1462.0,103.25,138.0,5.0,4400.0,650000
audi,q5,2014,76131,Diesel,Individual,Automatic,First Owner,13.22,2967.0,241.4,580.0,5.0,3250.0,1850000
hyundai,i20,2018,30000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,700000
audi,q7,2014,65000,Diesel,Individual,Automatic,First Owner,12.07,2967.0,241.4,550.0,7.0,2750.0,3000000
mahindra,scorpio,2018,60000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,200.0,7.0,2200.0,900000
volkswagen,polo,2013,80000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,180.0,5.0,2000.0,350000
honda,accord,2005,80000,Petrol,Individual,Automatic,Second Owner,9.0,2997.0,218.0,196.0,5.0,5000.0,285000
audi,q7,2012,70000,Diesel,Individual,Automatic,First Owner,12.07,2967.0,241.4,550.0,7.0,2750.0,1850000
maruti,vitara,2017,51777,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,750000
land,rover,2013,64788,Diesel,Dealer,Automatic,First Owner,0.0,2179.0,115.0,400.0,5.0,2000.0,1650000
honda,amaze,2018,20000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,110.0,5.0,4800.0,600000
volkswagen,polo,2018,19000,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,95.0,5.0,4300.0,565000
daewoo,matiz,2000,46951,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,71.0,5.0,3500.0,86000
datsun,go,2016,19000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,104.0,5.0,4000.0,329000
ford,ecosport,2016,50000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,5.0,3250.0,650000
hyundai,creta,2015,60000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9,5.0,2750.0,822000
renault,duster,2013,100000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248.0,5.0,2250.0,345000
maruti,zen,2001,10000,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,78.0,5.0,4500.0,30000
maruti,swift,2012,50000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,330000
maruti,wagon,2014,74537,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,5.0,3500.0,300000
maruti,sx4,2009,90000,Petrol,Individual,Automatic,Second Owner,12.6,1586.0,103.3,145.0,5.0,4100.0,200000
chevrolet,spark,2010,70000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,5.0,4200.0,90000
maruti,wagon,2010,80000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,5.0,3500.0,200000
hyundai,xcent,2016,35000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,180.4,5.0,2500.0,550000
chevrolet,beat,2015,23500,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,5.0,4400.0,250000
honda,city,2017,82000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,200.0,5.0,1750.0,975000
toyota,innova,2014,100000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200.0,8.0,3600.0,900000
hyundai,i20,2018,15000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,610000
maruti,baleno,2017,30000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,620000
hyundai,grand,2016,30000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114.0,5.0,4000.0,400000
maruti,celerio,2019,11000,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,90.0,5.0,3500.0,500000
datsun,go,2017,140000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,104.0,7.0,4000.0,200000
maruti,alto,2012,48000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,5.0,3500.0,252000
maruti,swift,2012,70000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,280000
maruti,swift,2018,70000,Petrol,Individual,Manual,Second Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,509999
mahindra,scorpio,2016,58000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,280.0,7.0,2800.0,1050000
maruti,wagon,2010,40000,LPG,Individual,Manual,Fourth & Above Owner,13.0,1061.0,57.5,76.52,5.0,4500.0,200000
mahindra,xylo,2010,40000,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,260.0,7.0,2200.0,320000
mahindra,scorpio,2013,110000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290.0,9.0,2800.0,520000
tata,new,2007,80000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,320.0,7.0,2700.0,250000
maruti,vitara,2017,60000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,725000
maruti,swift,2011,100000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,235000
maruti,swift,2012,52000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,350000
hyundai,i10,2010,80000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,99.04,5.0,4500.0,131000
honda,amaze,2016,85000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200.0,5.0,1750.0,450000
maruti,vitara,2016,83000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,750000
maruti,wagon,2009,120000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,84.0,5.0,3500.0,125000
mahindra,bolero,2014,100000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,500000
maruti,swift,2012,70000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,380000
maruti,alto,2008,19000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,5.0,3000.0,128000
honda,city,2009,68600,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0,4800.0,250000
honda,city,2012,40000,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,146.0,5.0,4800.0,560000
tata,indica,2012,160000,Diesel,Individual,Manual,Second Owner,,,,,,,120000
maruti,celerio,2016,25000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,5.0,3500.0,400000
maruti,alto,2012,29500,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,5.0,3500.0,200000
maruti,alto,2016,50000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,5.0,3500.0,300000
renault,kwid,2016,30000,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,72.0,5.0,4386.0,315000
maruti,alto,2012,100000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,220000
chevrolet,aveo,2011,60000,Petrol,Individual,Manual,Second Owner,14.49,1399.0,92.7,127.0,5.0,3500.0,130000
hyundai,i20,2016,60000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,595000
ford,ecosport,2017,13500,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,150.0,5.0,4500.0,680000
maruti,baleno,2017,30000,Petrol,Individual,Manual,Second Owner,21.4,1197.0,83.1,115.0,5.0,4000.0,530000
hyundai,xcent,2017,14000,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,114.0,5.0,4000.0,610000
tata,aria,2014,90000,Diesel,Individual,Manual,Second Owner,15.05,2179.0,147.9,320.0,7.0,3000.0,500000
tata,tigor,2018,50000,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,140.0,5.0,3000.0,500000
hyundai,eon,2018,10000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,325000
maruti,baleno,2018,10000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,5.0,4000.0,550000
maruti,ciaz,2018,25000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,130.0,5.0,4000.0,720000
hyundai,verna,2017,20000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,151.0,5.0,4850.0,950000
maruti,swift,2013,60000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,350000
hyundai,grand,2018,40000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,500000
maruti,swift,2012,60000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,380000
hyundai,xcent,2015,50000,Petrol,Individual,Automatic,First Owner,16.9,1197.0,82.0,114.0,5.0,4000.0,380000
maruti,alto,2017,35000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,5.0,3500.0,295000
maruti,ciaz,2016,40000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,5.0,1750.0,640000
tata,nexon,2018,60000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,5.0,2750.0,790000
hyundai,verna,2015,20000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,154.9,5.0,4200.0,625000
ford,ecosport,2017,30000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.36,150.0,5.0,4500.0,604000
mahindra,xuv300,2019,17000,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,300.0,5.0,2500.0,950000
maruti,wagon,2017,50000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,5.0,3500.0,400000
hyundai,i20,2018,42000,Petrol,Individual,Automatic,First Owner,18.6,1368.0,98.63,132.3,5.0,4000.0,700000
toyota,innova,2011,120000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,200.12,8.0,3400.0,700000
mahindra,verito,2012,110000,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,160.0,5.0,2000.0,260000
tata,indigo,2012,90000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,140.0,5.0,3000.0,200000
maruti,dzire,2020,70000,Petrol,Individual,Manual,First Owner,23.26,1197.0,88.5,113.0,5.0,4400.0,580000
volkswagen,vento,2011,66000,Diesel,Individual,Manual,Second Owner,20.5,1598.0,105.0,250.0,5.0,2500.0,330000
hyundai,verna,2011,70000,Diesel,Individual,Manual,Third Owner,16.2,1493.0,110.0,235.44,5.0,2750.0,400000
hyundai,creta,2018,5000,Petrol,Individual,Automatic,First Owner,14.8,1591.0,121.3,151.0,5.0,4850.0,1350000
mahindra,verito,2014,50000,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,160.0,5.0,2000.0,250000
skoda,rapid,2019,25000,Petrol,Individual,Manual,First Owner,15.41,1598.0,103.2,153.0,5.0,3800.0,725000
maruti,swift,2013,70000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,5.0,2000.0,300000
maruti,800,2006,40000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,4.0,2500.0,120000
mahindra,xuv500,2016,110000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330.0,7.0,2800.0,1175000
tata,indica,2014,45000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,135.4,5.0,2500.0,400000
tata,indigo,2005,90000,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,132.44,5.0,2500.0,140000
ford,ikon,2003,83000,Petrol,Individual,Manual,Second Owner,13.8,1299.0,70.0,104.97,5.0,2500.0,110000
volkswagen,jetta,2011,106000,Diesel,Individual,Automatic,Second Owner,16.96,1968.0,138.1,320.0,5.0,2500.0,550000
chevrolet,aveo,2008,60000,Petrol,Individual,Manual,Fourth & Above Owner,15.26,1150.0,74.9,110.0,5.0,4400.0,150000
maruti,omni,2017,40000,Petrol,Individual,Manual,Second Owner,16.8,796.0,34.2,59.0,8.0,2500.0,265000
hyundai,i20,2011,138000,Petrol,Individual,Manual,Third Owner,17.0,1197.0,80.0,111.83,5.0,4000.0,300000
maruti,alto,2015,80000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,280000
hyundai,getz,2005,50000,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,115.0,5.0,3200.0,130000
chevrolet,sail,2015,50000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5.0,5000.0,350000
maruti,ritz,2009,120000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,114.0,5.0,4000.0,200000
maruti,swift,2018,24400,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,550000
mahindra,bolero,2013,60000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,400000
maruti,ritz,2010,120000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,114.0,5.0,4000.0,170000
hyundai,verna,2015,60000,Diesel,Individual,Manual,Second Owner,24.8,1396.0,88.7,219.7,5.0,2750.0,600000
maruti,alto,2011,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,130000
hyundai,santro,2007,60000,CNG,Individual,Manual,Second Owner,,,,,,,120000
maruti,800,2011,120000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,4.0,2500.0,100000
maruti,800,2007,10000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,4.0,2500.0,35000
hyundai,i20,2010,120000,Petrol,Individual,Manual,Third Owner,18.5,1197.0,80.0,111.83,5.0,4000.0,200000
maruti,swift,2009,70000,Diesel,Individual,Manual,Second Owner,,,,,,,270000
hyundai,xcent,2015,90000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.01,180.4,5.0,2500.0,509999
renault,duster,2014,188000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248.0,5.0,2250.0,409999
chevrolet,spark,2011,67840,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,5.0,4200.0,130000
maruti,alto,2016,35000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,5.0,3500.0,225000
maruti,swift,2010,150000,Diesel,Individual,Manual,Second Owner,,,,,,,256999
maruti,vitara,2017,100000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,775000
maruti,wagon,2017,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,5.0,3500.0,420000
hyundai,grand,2016,70000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114.0,5.0,4000.0,480000
toyota,qualis,2003,149032,Diesel,Individual,Manual,First Owner,,,,,,,200000
mahindra,bolero,2010,380000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180.0,7.0,1500.0,260000
toyota,etios,2011,84050,Petrol,Individual,Manual,First Owner,,,,,,,210000
volkswagen,polo,2018,15000,Petrol,Individual,Manual,First Owner,16.2,1199.0,74.0,110.0,5.0,4300.0,600000
maruti,omni,2010,120000,Petrol,Individual,Manual,Third Owner,19.7,796.0,35.0,59.84,8.0,3000.0,130000
maruti,swift,2007,112880,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,195000
tata,indica,2013,135000,Diesel,Dealer,Manual,Second Owner,19.4,1405.0,70.0,135.4,5.0,2500.0,210000
maruti,wagon,2006,80000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90.0,5.0,3500.0,130000
chevrolet,beat,2012,128000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,5.0,4400.0,141000
mahindra,bolero,2011,120000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,180.0,7.0,1500.0,280000
maruti,sx4,2010,30000,Petrol,Individual,Automatic,First Owner,12.6,1586.0,103.2,145.0,5.0,4100.0,350000
hyundai,i20,2015,41000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,550000
maruti,alto,2006,30000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,120000
maruti,alto,2015,30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,5.0,3500.0,320000
maruti,sx4,2010,22000,Petrol,Individual,Manual,First Owner,15.0,1586.0,104.68,1422.45,5.0,4100.0,300000
maruti,wagon,2006,70000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,5.0,3500.0,250000
maruti,omni,2005,100000,Petrol,Individual,Manual,Second Owner,,,,,,,120000
mahindra,scorpio,2005,200000,Diesel,Individual,Manual,Second Owner,10.5,2179.0,120.0,290.0,8.0,2800.0,151000
tata,safari,2011,120000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,320.0,7.0,2700.0,300000
maruti,ignis,2019,3000,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,113.0,5.0,4200.0,577000
maruti,alto,2012,50000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,5.0,3500.0,229999
mahindra,bolero,2013,50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,500000
honda,jazz,2019,1500,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,110.0,5.0,4800.0,840000
volkswagen,vento,2017,74000,Diesel,Individual,Manual,First Owner,22.27,1498.0,108.6,250.0,5.0,3000.0,900000
honda,jazz,2017,25000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,110.0,5.0,4800.0,650000
honda,jazz,2016,61915,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,200.0,5.0,1750.0,650000
volkswagen,polo,2016,70000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.0,230.0,5.0,2500.0,550000
maruti,swift,2007,150000,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,250000
mahindra,quanto,2013,110000,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,240.0,7.0,2800.0,350000
chevrolet,beat,2014,90000,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,142.5,5.0,1750.0,185000
toyota,innova,2016,65000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200.0,8.0,3600.0,1000000
maruti,wagon,2019,10000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,113.0,5.0,4200.0,490000
hyundai,i10,2009,80000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,111.8,5.0,4000.0,150000
maruti,ertiga,2013,184000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,7.0,1750.0,600000
maruti,wagon,2013,80000,CNG,Individual,Manual,Second Owner,24.0,998.0,58.33,78.0,5.0,3500.0,270000
maruti,zen,2005,70000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,78.0,5.0,4500.0,60000
maruti,sx4,2008,89000,Petrol,Individual,Manual,Second Owner,15.6,1586.0,104.68,1422.45,5.0,4100.0,150000
maruti,swift,2013,69000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,525000
tata,indica,2012,90000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,140.0,5.0,3000.0,83000
hyundai,i20,2012,35000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,111.83,5.0,4000.0,350000
hyundai,i20,2011,45000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,111.83,5.0,4000.0,300000
fiat,linea,2011,30000,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.2,209.0,5.0,2000.0,250000
maruti,ertiga,2018,6200,Petrol,Individual,Manual,First Owner,19.34,1462.0,103.0,138.0,7.0,4400.0,700000
maruti,celerio,2020,120000,Petrol,Individual,Manual,Second Owner,21.63,998.0,67.0,90.0,5.0,3500.0,250000
maruti,wagon,2016,70000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,5.0,3500.0,350000
maruti,omni,1998,70000,Petrol,Individual,Manual,First Owner,14.0,796.0,35.0,59.84,5.0,3000.0,80000
mahindra,scorpio,2017,110000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,200.0,7.0,2200.0,850000
hyundai,santro,2004,158000,Petrol,Individual,Manual,First Owner,,,,,,,70000
chevrolet,spark,2007,93000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3,5.0,4200.0,90000
chevrolet,tavera,2014,110000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,10.0,1800.0,600000
maruti,alto,2007,57000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,5.0,3000.0,135000
hyundai,accent,2005,120000,Petrol,Individual,Manual,First Owner,13.2,1495.0,94.0,122.62,5.0,3500.0,150000
tata,indigo,2012,35000,Diesel,Individual,Manual,Second Owner,23.03,1396.0,69.0,140.0,5.0,3000.0,246000
maruti,swift,2009,120000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,114.0,5.0,4000.0,240000
tata,indigo,2011,70000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,140.0,5.0,3000.0,215000
honda,amaze,2013,100000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200.0,5.0,1750.0,310000
hyundai,i10,2008,35000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,111.7,5.0,4000.0,220000
maruti,swift,2008,90000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,195000
hyundai,i20,2015,50000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73,5.0,4000.0,650000
hyundai,i20,2011,98000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,111.83,5.0,4000.0,350000
hyundai,i20,2013,30000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,113.7,5.0,4000.0,360000
hyundai,elantra,2013,50000,Petrol,Individual,Manual,Second Owner,16.3,1797.0,147.5,177.5,5.0,4700.0,550000
hyundai,grand,2016,26000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114.0,5.0,4000.0,490000
maruti,alto,2011,46000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,195000
tata,tiago,2019,10000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,5.0,3500.0,459999
maruti,alto,2015,16700,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,275000
maruti,swift,2018,70000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,5.0,2000.0,680000
maruti,swift,2015,7967,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115.0,5.0,4000.0,600000
maruti,swift,2018,20000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,720000
maruti,swift,2011,50000,Diesel,Individual,Manual,First Owner,,,,,,,295000
